Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV04242,C00108,"P00126,P00461,P00551",22/05/2025,MK
INV04243,C01817,"P00043,P00392,P00065",09/03/2024,TKO
INV04244,C01061,"P00328,P00479,P00196,P00363",17/01/2024,CYB
INV04245,C01052,"P00241,P00346,P00303,P00109,P00213",25/08/2025,CYB
INV04246,C01509,"P00039,P00282,P00062,P00290,P00041",13/12/2024,ST
INV04247,C00701,P00070,19/09/2024,TKO
INV04248,C00958,"P00505,P00336,P00317,P00004",11/08/2025,ST
INV04249,C00455,"P00021,P00181,P00439,P00544,P00143",22/08/2025,CYB
INV04250,C01643,"P00268,P00383,P00284,P00286,P00272",11/09/2025,ST
INV04251,C00319,"P00505,P00336,P00317,P00137,P00170",19/08/2024,TKO
INV04252,C01762,"P00159,P00442",11/01/2024,TKO
INV04253,C00978,"P00142,P00559,P00168,P00453",25/07/2024,ST
INV04254,C00262,"P00047,P00268",08/04/2025,ST
INV04255,C01531,"P00536,P00103,P00480",30/06/2024,TKO
INV04256,C00476,"P00308,P00265",28/10/2024,MK
INV04257,C01828,"P00505,P00336,P00317",20/02/2025,TKO
INV04258,C00009,"P00346,P00083,P00247",24/08/2024,MK
INV04259,C00065,"P00505,P00336,P00317",07/08/2024,MK
INV04260,C00820,"P00276,P00102,P00097,P00494,P00206",08/08/2024,TKO
INV04261,C00010,"P00066,P00332,P00201,P00569,P00054",22/06/2025,TKO
INV04262,C01502,"P00246,P00538",12/03/2024,CYB
INV04263,C01217,"P00171,P00230",29/12/2025,CYB
INV04264,C01820,"P00193,P00083",08/12/2024,TKO
INV04265,C00301,"P00021,P00181,P00439",07/06/2024,ST
INV04266,C00089,"P00505,P00336,P00317",16/02/2025,ST
INV04267,C01529,"P00094,P00357,P00209",13/06/2025,MK
INV04268,C01526,"P00312,P00102,P00240,P00359,P00163",17/04/2025,TKO
INV04269,C01652,P00245,04/08/2024,TKO
INV04270,C01724,"P00021,P00181,P00439,P00497",22/11/2024,TKO
INV04271,C00578,"P00021,P00181,P00439,P00265",11/12/2025,TKO
INV04272,C01711,"P00185,P00126",11/04/2025,ST
INV04273,C00176,"P00505,P00336,P00317",20/10/2025,CYB
INV04274,C00903,"P00144,P00299,P00101,P00305",16/10/2025,MK
INV04275,C01190,P00011,31/03/2024,CYB
INV04276,C01813,"P00401,P00523,P00104,P00457",06/09/2024,CYB
INV04277,C00131,"P00021,P00181,P00439,P00162,P00070",07/04/2025,TKO
INV04278,C00254,"P00081,P00334,P00426",15/07/2025,TKO
INV04279,C00699,"P00448,P00518,P00037,P00441,P00481",31/10/2024,CYB
INV04280,C01753,"P00457,P00400,P00501,P00446,P00463",11/05/2025,TKO
INV04281,C00270,"P00066,P00438,P00512",22/04/2025,ST
INV04282,C00990,"P00021,P00181,P00439,P00235",04/05/2024,TKO
INV04283,C01584,"P00505,P00336,P00317",08/12/2024,MK
INV04284,C00066,"P00263,P00494,P00258,P00388",14/03/2025,CYB
INV04285,C00900,"P00505,P00336,P00317",11/12/2024,TKO
INV04286,C01593,"P00234,P00396",09/07/2024,TKO
INV04287,C00735,P00399,17/09/2024,CYB
INV04288,C00343,"P00021,P00181,P00439,P00327,P00365",07/01/2025,TKO
INV04289,C00901,"P00187,P00062,P00374,P00454,P00203",16/03/2024,ST
INV04290,C01040,"P00122,P00517,P00264",07/05/2025,CYB
INV04291,C01485,"P00482,P00039,P00407,P00124",21/02/2025,ST
INV04292,C00406,"P00483,P00111,P00514,P00312,P00081",11/10/2024,TKO
INV04293,C00592,"P00021,P00181,P00439",17/03/2025,ST
INV04294,C00535,"P00501,P00212,P00138,P00453",07/06/2025,MK
INV04295,C01061,"P00306,P00323",22/03/2025,ST
INV04296,C00253,P00066,25/03/2025,TKO
INV04297,C00859,"P00544,P00282,P00414,P00416",27/09/2024,MK
INV04298,C00453,P00265,14/01/2024,TKO
INV04299,C01428,"P00334,P00555,P00094",21/04/2025,TKO
INV04300,C01211,"P00271,P00242",28/07/2024,MK
INV04301,C00563,"P00213,P00049,P00465,P00183",29/09/2025,CYB
INV04302,C01760,P00468,17/07/2025,ST
INV04303,C00913,"P00505,P00336,P00317",16/09/2024,TKO
INV04304,C00330,P00138,06/07/2025,ST
INV04305,C00800,"P00360,P00044,P00380,P00108",21/01/2025,MK
INV04306,C00058,"P00505,P00336,P00317,P00407",22/03/2024,ST
INV04307,C01672,"P00299,P00315,P00328,P00151,P00219",01/07/2024,MK
INV04308,C00822,"P00447,P00099",31/08/2024,CYB
INV04309,C00493,P00547,13/08/2024,TKO
INV04310,C01465,"P00512,P00214,P00462",01/04/2024,TKO
INV04311,C00290,"P00438,P00107,P00217,P00523",08/06/2024,MK
INV04312,C00201,"P00505,P00336,P00317,P00187",28/04/2024,ST
INV04313,C00001,"P00021,P00181,P00439,P00156,P00050",18/02/2025,MK
INV04314,C00617,"P00555,P00313,P00202,P00133,P00521",04/08/2025,MK
INV04315,C00185,"P00227,P00247",07/02/2024,MK
INV04316,C01523,"P00505,P00336,P00317,P00543",13/10/2025,MK
INV04317,C00589,"P00306,P00275,P00465",21/05/2024,ST
INV04318,C01684,"P00530,P00526,P00497",08/10/2025,TKO
INV04319,C01496,"P00133,P00531,P00297",12/04/2025,CYB
INV04320,C00979,"P00443,P00380,P00356,P00024,P00568",14/05/2024,MK
INV04321,C00980,"P00066,P00287,P00104,P00128,P00102",18/06/2024,CYB
INV04322,C01295,"P00292,P00422,P00249,P00259,P00208",12/07/2024,CYB
INV04323,C01768,"P00505,P00336,P00317,P00077",30/10/2024,ST
INV04324,C01454,"P00505,P00336,P00317,P00150",26/03/2025,ST
INV04325,C00811,P00196,15/11/2025,ST
INV04326,C01093,"P00400,P00434,P00103,P00500",30/11/2024,CYB
INV04327,C01808,"P00138,P00377,P00466",29/12/2025,ST
INV04328,C00630,P00323,04/04/2025,MK
INV04329,C00869,"P00103,P00251,P00076,P00053",19/08/2024,ST
INV04330,C00448,"P00505,P00336,P00317,P00535",09/02/2025,CYB
INV04331,C00350,"P00129,P00030,P00040,P00520",04/06/2024,ST
INV04332,C00606,"P00034,P00141",23/09/2025,TKO
INV04333,C00558,"P00021,P00181,P00439,P00387,P00545",01/06/2025,TKO
INV04334,C00156,"P00361,P00366",24/09/2024,CYB
INV04335,C00582,"P00021,P00181,P00439",31/03/2024,ST
INV04336,C00149,"P00454,P00142",25/11/2024,TKO
INV04337,C00880,"P00126,P00158",05/01/2024,ST
INV04338,C00364,"P00505,P00336,P00317",21/01/2024,TKO
INV04339,C00003,"P00079,P00078",24/12/2024,CYB
INV04340,C01465,"P00456,P00201",28/05/2024,CYB
INV04341,C00752,P00041,11/08/2024,MK
INV04342,C01167,"P00505,P00336,P00317,P00093",19/11/2024,MK
INV04343,C01838,P00351,07/04/2024,TKO
INV04344,C00298,"P00034,P00495,P00129,P00424",04/10/2025,TKO
INV04345,C00218,P00282,14/03/2025,MK
INV04346,C01353,"P00381,P00272,P00415",25/02/2024,TKO
INV04347,C00650,"P00260,P00401,P00381,P00367,P00132",21/05/2025,TKO
INV04348,C00325,P00046,09/10/2024,TKO
INV04349,C00411,"P00178,P00187,P00510,P00399,P00205",11/10/2025,TKO
INV04350,C00902,"P00321,P00487",25/04/2025,ST
INV04351,C01492,P00418,11/08/2025,CYB
INV04352,C00339,"P00021,P00181,P00439",17/05/2024,TKO
INV04353,C00756,"P00505,P00336,P00317,P00305,P00017",19/12/2024,TKO
INV04354,C01256,"P00179,P00276,P00218,P00549",28/05/2024,MK
INV04355,C01333,"P00058,P00053,P00266,P00358",25/10/2024,TKO
INV04356,C00755,"P00069,P00061",22/06/2024,CYB
INV04357,C00322,"P00505,P00336,P00317",20/07/2024,ST
INV04358,C00535,"P00169,P00368,P00537,P00166",21/02/2024,CYB
INV04359,C00043,"P00021,P00181,P00439,P00476",24/09/2024,MK
INV04360,C01174,P00470,17/03/2024,ST
INV04361,C00265,"P00563,P00463",12/08/2024,CYB
INV04362,C01059,"P00224,P00198,P00462,P00013",19/04/2024,MK
INV04363,C00086,"P00088,P00227",14/02/2024,ST
INV04364,C00350,"P00322,P00197,P00231,P00493",14/11/2024,MK
INV04365,C00717,"P00525,P00025,P00341,P00215",18/11/2024,ST
INV04366,C00944,P00172,16/09/2025,CYB
INV04367,C00044,"P00021,P00181,P00439",28/08/2024,CYB
INV04368,C01753,"P00021,P00181,P00439,P00167,P00215",22/01/2025,CYB
INV04369,C01828,P00220,03/02/2025,TKO
INV04370,C00964,"P00566,P00479",22/09/2025,TKO
INV04371,C00313,"P00162,P00350,P00474,P00101,P00549",30/10/2024,MK
INV04372,C00789,"P00447,P00172,P00502,P00399",03/01/2024,CYB
INV04373,C00107,"P00021,P00181,P00439,P00337,P00520",19/02/2025,TKO
INV04374,C00628,"P00519,P00251,P00192,P00385,P00343",04/11/2024,TKO
INV04375,C00744,"P00021,P00181,P00439,P00336,P00213",04/05/2024,TKO
INV04376,C00905,"P00399,P00087",07/12/2025,MK
INV04377,C01048,"P00505,P00336,P00317,P00174",06/05/2024,MK
INV04378,C00937,"P00505,P00336,P00317,P00092",10/07/2024,CYB
INV04379,C01254,"P00505,P00336,P00317,P00483,P00149",13/02/2025,TKO
INV04380,C00346,"P00021,P00181,P00439,P00437,P00284",24/10/2024,TKO
INV04381,C01292,"P00505,P00336,P00317,P00404,P00352",07/12/2025,ST
INV04382,C01356,"P00024,P00125,P00456,P00484",23/11/2024,MK
INV04383,C00083,"P00021,P00181,P00439,P00214,P00267",25/10/2024,MK
INV04384,C01786,"P00533,P00062,P00522",27/06/2025,MK
INV04385,C00080,"P00380,P00270,P00195,P00277,P00109",14/10/2024,ST
INV04386,C00546,"P00021,P00181,P00439",11/07/2024,TKO
INV04387,C01079,"P00369,P00467",12/03/2024,TKO
INV04388,C01640,"P00251,P00131,P00163",04/12/2025,TKO
INV04389,C01533,"P00021,P00181,P00439,P00528",11/11/2024,ST
INV04390,C01713,"P00505,P00336,P00317",07/08/2025,TKO
INV04391,C00784,P00126,27/06/2025,MK
INV04392,C00706,"P00077,P00569,P00570",03/11/2024,ST
INV04393,C00332,"P00548,P00495,P00205,P00095,P00434",22/01/2025,CYB
INV04394,C01056,"P00021,P00181,P00439",22/10/2025,CYB
INV04395,C00805,"P00505,P00336,P00317,P00064",02/08/2024,MK
INV04396,C00602,"P00505,P00336,P00317,P00423",20/08/2024,CYB
INV04397,C00656,"P00505,P00336,P00317",13/11/2024,MK
INV04398,C00804,"P00505,P00336,P00317,P00281,P00253",24/09/2025,CYB
INV04399,C00494,"P00505,P00336,P00317,P00062",20/12/2024,CYB
INV04400,C00792,"P00523,P00324,P00460",18/11/2024,ST
INV04401,C00937,"P00021,P00181,P00439",31/01/2024,ST
INV04402,C01805,"P00243,P00129,P00039,P00166",12/07/2024,CYB
INV04403,C00571,"P00068,P00333,P00400,P00135",07/02/2025,CYB
INV04404,C00533,P00056,12/09/2024,ST
INV04405,C01398,"P00021,P00181,P00439",30/04/2025,CYB
INV04406,C00903,P00089,27/02/2024,MK
INV04407,C01581,"P00274,P00482,P00103,P00050",07/08/2025,TKO
INV04408,C01132,P00123,13/06/2025,TKO
INV04409,C00987,P00208,22/10/2025,CYB
INV04410,C01527,"P00505,P00336,P00317,P00307",26/06/2024,MK
INV04411,C00473,"P00406,P00226,P00491,P00533",20/02/2024,ST
INV04412,C00695,"P00455,P00427,P00176",21/01/2024,ST
INV04413,C01621,P00165,19/02/2024,MK
INV04414,C01730,"P00021,P00181,P00439,P00318,P00077",22/04/2025,CYB
INV04415,C00044,"P00021,P00181,P00439,P00426",06/07/2024,MK
INV04416,C00999,"P00505,P00336,P00317",19/05/2024,CYB
INV04417,C01638,"P00021,P00181,P00439",08/10/2025,TKO
INV04418,C00261,"P00304,P00538,P00004",20/11/2024,TKO
INV04419,C00147,P00364,13/03/2024,MK
INV04420,C00316,"P00472,P00029,P00226,P00331,P00549",06/04/2024,CYB
INV04421,C00464,"P00021,P00181,P00439",05/05/2024,CYB
INV04422,C00796,"P00043,P00301",20/07/2025,CYB
INV04423,C00097,"P00486,P00405",13/03/2024,ST
INV04424,C01033,"P00534,P00003",29/11/2025,ST
INV04425,C00840,P00011,09/02/2024,MK
INV04426,C00139,"P00021,P00181,P00439,P00363,P00080",15/09/2025,TKO
INV04427,C01592,"P00079,P00338,P00019,P00160,P00569",20/09/2024,ST
INV04428,C01521,"P00101,P00073",20/06/2024,ST
INV04429,C01275,"P00021,P00181,P00439",06/11/2025,TKO
INV04430,C01024,"P00505,P00336,P00317,P00213",05/02/2024,CYB
INV04431,C01634,"P00073,P00282,P00057,P00520",04/01/2024,TKO
INV04432,C00236,"P00314,P00320,P00124",31/03/2024,TKO
INV04433,C00204,"P00431,P00049,P00498,P00551",24/05/2025,TKO
INV04434,C00127,"P00195,P00451,P00017",06/09/2025,TKO
INV04435,C01645,"P00021,P00181,P00439",15/07/2024,ST
INV04436,C00802,"P00021,P00181,P00439,P00208",06/04/2025,ST
INV04437,C00060,"P00196,P00202,P00125,P00101,P00364",01/09/2024,TKO
INV04438,C01307,"P00272,P00253,P00468,P00004",21/04/2024,CYB
INV04439,C01494,"P00505,P00336,P00317",19/02/2025,TKO
INV04440,C00885,"P00505,P00336,P00317,P00120",24/12/2024,ST
INV04441,C00741,"P00021,P00181,P00439,P00431",29/04/2024,MK
INV04442,C00315,"P00505,P00336,P00317",24/06/2024,CYB
INV04443,C00930,"P00541,P00372,P00573",31/03/2024,ST
INV04444,C00853,"P00083,P00265,P00266,P00222,P00321",06/05/2024,CYB
INV04445,C00137,P00479,21/06/2025,TKO
INV04446,C00282,"P00317,P00553",30/09/2024,CYB
INV04447,C00989,"P00012,P00535,P00090",30/08/2024,TKO
INV04448,C00482,"P00505,P00336,P00317,P00449",14/11/2025,TKO
INV04449,C01619,P00512,15/06/2025,CYB
INV04450,C00268,"P00021,P00181,P00439,P00329,P00516",01/12/2024,MK
INV04451,C01079,P00287,10/08/2024,ST
INV04452,C01369,"P00294,P00369",01/01/2025,MK
INV04453,C00849,P00255,28/09/2025,ST
INV04454,C00413,"P00067,P00423,P00568,P00016,P00301",12/03/2024,MK
INV04455,C00616,"P00041,P00302",11/12/2024,MK
INV04456,C00806,"P00099,P00021,P00512,P00515,P00258",06/10/2025,TKO
INV04457,C00541,"P00272,P00323,P00538,P00237,P00285",02/04/2024,TKO
INV04458,C01213,"P00448,P00490,P00051",04/11/2024,CYB
INV04459,C01509,"P00232,P00182",13/10/2025,ST
INV04460,C00172,"P00468,P00266,P00513,P00052,P00150",14/09/2025,TKO
INV04461,C00932,"P00062,P00482",03/07/2024,CYB
INV04462,C01445,"P00565,P00425,P00507,P00023",31/10/2025,TKO
INV04463,C01442,"P00021,P00181,P00439,P00116",25/10/2024,TKO
INV04464,C00847,"P00318,P00501,P00388,P00128",22/12/2024,ST
INV04465,C00357,"P00391,P00151,P00154",13/08/2024,TKO
INV04466,C00925,"P00330,P00024",05/07/2024,MK
INV04467,C00866,P00363,29/04/2025,CYB
INV04468,C00319,"P00391,P00209,P00471",28/05/2025,ST
INV04469,C00580,"P00047,P00194",28/08/2025,TKO
INV04470,C00861,"P00477,P00487,P00344,P00190",21/01/2024,ST
INV04471,C00288,P00283,12/05/2024,MK
INV04472,C01669,P00129,06/02/2024,TKO
INV04473,C00455,"P00505,P00336,P00317,P00104,P00562",07/10/2024,MK
INV04474,C00561,"P00505,P00336,P00317,P00446,P00410",18/11/2025,TKO
INV04475,C00067,"P00260,P00388",12/01/2024,TKO
INV04476,C00523,"P00066,P00253,P00163,P00143",25/03/2025,MK
INV04477,C00511,"P00021,P00181,P00439",07/04/2025,CYB
INV04478,C00108,"P00021,P00181,P00439",02/03/2025,TKO
INV04479,C00611,"P00505,P00336,P00317,P00559",02/11/2025,CYB
INV04480,C00915,"P00257,P00510,P00484,P00283",05/09/2025,ST
INV04481,C00317,"P00284,P00147,P00297,P00154,P00507",27/01/2025,ST
INV04482,C01524,"P00170,P00448,P00301,P00126",07/05/2024,TKO
INV04483,C01200,"P00333,P00065,P00194,P00154,P00248",23/04/2024,MK
INV04484,C01185,P00211,19/08/2024,CYB
INV04485,C01754,"P00403,P00530,P00147",27/06/2024,ST
INV04486,C01473,P00149,29/06/2024,CYB
INV04487,C01008,"P00193,P00474,P00355,P00526,P00244",22/12/2024,CYB
INV04488,C00497,"P00088,P00212",25/06/2025,CYB
INV04489,C01418,"P00153,P00422",25/11/2025,TKO
INV04490,C00890,"P00505,P00336,P00317",23/04/2024,ST
INV04491,C00304,"P00295,P00099,P00103",25/05/2024,TKO
INV04492,C00110,"P00407,P00271,P00068,P00412,P00295",17/12/2025,TKO
INV04493,C01526,"P00219,P00036,P00440",30/08/2024,ST
INV04494,C00456,"P00021,P00181,P00439,P00015",18/03/2025,CYB
INV04495,C01767,"P00335,P00036,P00083",01/08/2024,MK
INV04496,C00066,"P00122,P00390,P00413",14/05/2025,MK
INV04497,C00736,"P00505,P00336,P00317,P00091,P00299",21/06/2025,TKO
INV04498,C01734,"P00210,P00352,P00047,P00085",20/09/2024,ST
INV04499,C00706,"P00055,P00227,P00174",11/05/2025,CYB
INV04500,C01300,"P00505,P00336,P00317",04/10/2024,CYB
INV04501,C01501,"P00334,P00452",13/03/2024,TKO
INV04502,C01186,"P00021,P00181,P00439,P00507",14/07/2024,TKO
INV04503,C00469,"P00102,P00012,P00550,P00290,P00105",08/12/2025,ST
INV04504,C01646,"P00505,P00336,P00317,P00396,P00371",03/01/2024,TKO
INV04505,C01641,"P00090,P00456,P00494",09/04/2024,MK
INV04506,C00082,"P00454,P00023",07/10/2024,ST
INV04507,C01444,"P00219,P00135,P00100,P00216",10/08/2024,CYB
INV04508,C01225,"P00505,P00336,P00317",04/10/2024,MK
INV04509,C01180,"P00139,P00170,P00096",18/12/2025,TKO
INV04510,C01413,"P00257,P00324",12/01/2025,ST
INV04511,C01325,"P00024,P00230,P00028",27/06/2025,MK
INV04512,C00424,"P00176,P00145",04/12/2024,TKO
INV04513,C00203,"P00553,P00250,P00064,P00481,P00309",28/12/2024,TKO
INV04514,C00519,"P00537,P00360",19/11/2024,TKO
INV04515,C00663,"P00034,P00078,P00018",13/06/2025,CYB
INV04516,C01046,"P00021,P00181,P00439",23/11/2024,ST
INV04517,C01800,"P00161,P00169,P00131",08/06/2024,TKO
INV04518,C01399,"P00505,P00336,P00317,P00385",19/03/2024,CYB
INV04519,C00858,"P00022,P00204,P00257",10/04/2025,TKO
INV04520,C01532,"P00021,P00181,P00439",31/12/2024,CYB
INV04521,C01286,"P00261,P00138",13/10/2024,CYB
INV04522,C00483,"P00505,P00336,P00317,P00472",12/05/2024,TKO
INV04523,C00260,"P00468,P00291,P00277",12/03/2025,ST
INV04524,C01076,"P00064,P00225",28/01/2025,ST
INV04525,C01782,"P00236,P00020",11/09/2024,TKO
INV04526,C00891,"P00230,P00078",20/05/2025,MK
INV04527,C01410,"P00231,P00067",05/09/2024,ST
INV04528,C00802,"P00505,P00336,P00317,P00206,P00128",09/11/2025,ST
INV04529,C01696,"P00387,P00258,P00563,P00098,P00045",05/12/2025,TKO
INV04530,C01286,"P00378,P00184,P00284",22/04/2025,TKO
INV04531,C01518,"P00551,P00563,P00289,P00079,P00114",21/12/2024,TKO
INV04532,C01082,"P00021,P00181,P00439,P00246",09/08/2024,MK
INV04533,C00005,P00447,04/09/2025,ST
INV04534,C00476,"P00325,P00293",26/12/2025,TKO
INV04535,C01132,P00125,28/02/2024,TKO
INV04536,C00493,"P00050,P00277,P00058,P00452",14/09/2024,TKO
INV04537,C01664,"P00021,P00181,P00439,P00049",16/10/2025,ST
INV04538,C01170,"P00021,P00181,P00439,P00022,P00027",07/01/2025,ST
INV04539,C00603,"P00032,P00177,P00230",10/09/2024,CYB
INV04540,C00341,"P00171,P00532,P00025",16/01/2024,TKO
INV04541,C00773,P00189,13/11/2024,TKO
INV04542,C01443,"P00505,P00336,P00317",21/10/2024,TKO
INV04543,C00434,"P00103,P00110,P00283,P00030",21/11/2025,TKO
INV04544,C00054,"P00505,P00336,P00317",29/07/2025,CYB
INV04545,C01752,"P00505,P00336,P00317,P00229",08/04/2024,ST
INV04546,C00264,"P00060,P00404,P00031",11/06/2025,TKO
INV04547,C00474,"P00416,P00501,P00500",04/08/2024,CYB
INV04548,C00473,"P00509,P00550,P00514",12/06/2025,MK
INV04549,C01188,"P00039,P00402,P00228,P00030",18/04/2024,TKO
INV04550,C00355,"P00021,P00181,P00439,P00493,P00113",24/09/2025,ST
INV04551,C00908,"P00562,P00459,P00043",16/04/2025,TKO
INV04552,C01762,"P00505,P00336,P00317,P00420",24/04/2024,TKO
INV04553,C00062,"P00040,P00466",13/07/2025,ST
INV04554,C00377,"P00505,P00336,P00317",17/09/2025,CYB
INV04555,C00444,"P00432,P00507,P00097,P00349",04/08/2025,TKO
INV04556,C00518,"P00483,P00012,P00302,P00527",31/07/2025,TKO
INV04557,C01784,"P00505,P00336,P00317,P00476,P00099",01/02/2024,MK
INV04558,C00639,"P00405,P00376,P00562",09/08/2025,TKO
INV04559,C00350,"P00021,P00181,P00439,P00232,P00199",15/01/2024,MK
INV04560,C00667,P00460,28/11/2025,MK
INV04561,C00812,"P00505,P00336,P00317,P00082",21/02/2024,ST
INV04562,C00247,"P00505,P00336,P00317,P00211",30/11/2025,TKO
INV04563,C01566,"P00357,P00434,P00444,P00387",11/01/2025,CYB
INV04564,C00370,"P00021,P00181,P00439,P00446,P00267",18/11/2024,TKO
INV04565,C01347,P00233,05/01/2025,MK
INV04566,C00492,"P00367,P00532,P00543,P00446,P00253",23/11/2024,TKO
INV04567,C00555,"P00021,P00181,P00439,P00165",23/12/2025,TKO
INV04568,C00898,"P00419,P00208,P00276,P00091,P00291",17/10/2025,TKO
INV04569,C00857,"P00187,P00511,P00257,P00237",20/01/2024,TKO
INV04570,C01230,"P00452,P00083,P00347,P00517",09/01/2024,TKO
INV04571,C01788,"P00021,P00181,P00439,P00210",15/09/2024,TKO
INV04572,C01539,"P00206,P00190",28/06/2025,TKO
INV04573,C01301,"P00317,P00572,P00153",06/07/2024,TKO
INV04574,C01490,"P00505,P00336,P00317",02/12/2024,TKO
INV04575,C00093,"P00296,P00525,P00111,P00206,P00431",04/10/2025,CYB
INV04576,C01287,"P00322,P00110,P00250,P00548",23/07/2025,MK
INV04577,C01462,"P00096,P00198,P00063,P00552,P00116",12/11/2024,TKO
INV04578,C01428,"P00021,P00181,P00439,P00373,P00263",28/06/2024,TKO
INV04579,C00367,"P00419,P00196,P00151",10/04/2024,CYB
INV04580,C01329,"P00181,P00442,P00103",04/12/2025,CYB
INV04581,C00318,"P00009,P00405,P00286,P00240,P00320",05/04/2024,ST
INV04582,C01564,"P00505,P00336,P00317,P00212",31/08/2024,TKO
INV04583,C01687,P00128,19/10/2025,TKO
INV04584,C00849,"P00333,P00452,P00477,P00278,P00020",03/04/2025,ST
INV04585,C01336,"P00021,P00181,P00439",22/11/2024,TKO
INV04586,C00816,"P00129,P00023,P00174",12/06/2024,MK
INV04587,C00340,"P00225,P00547,P00199,P00323,P00102",02/11/2025,CYB
INV04588,C00605,"P00109,P00140,P00464",17/01/2025,ST
INV04589,C00842,"P00121,P00235,P00438,P00211",12/11/2025,TKO
INV04590,C01031,"P00408,P00041",16/10/2024,ST
INV04591,C00821,"P00505,P00336,P00317,P00145,P00060",07/09/2025,TKO
INV04592,C00244,"P00113,P00119,P00541,P00106,P00344",07/07/2024,CYB
INV04593,C00486,P00387,02/07/2024,TKO
INV04594,C00676,"P00370,P00225,P00187",24/05/2025,ST
INV04595,C00874,"P00530,P00532,P00388,P00573",17/05/2025,MK
INV04596,C01084,"P00015,P00114,P00077,P00295",07/11/2025,CYB
INV04597,C00791,"P00021,P00181,P00439",11/07/2024,CYB
INV04598,C01590,"P00297,P00205",14/05/2025,CYB
INV04599,C00219,"P00505,P00336,P00317",17/05/2025,MK
INV04600,C01637,"P00482,P00091,P00151,P00370",12/12/2025,TKO
INV04601,C01677,"P00334,P00062,P00548,P00019",07/01/2025,ST
INV04602,C01818,P00311,04/09/2025,TKO
INV04603,C00632,"P00047,P00266,P00117,P00429",31/10/2024,MK
INV04604,C00743,"P00505,P00336,P00317,P00028",26/02/2024,CYB
INV04605,C01271,"P00505,P00336,P00317",11/07/2024,MK
INV04606,C01123,"P00262,P00507,P00417",20/08/2024,MK
INV04607,C00735,"P00021,P00181,P00439,P00218",20/01/2024,ST
INV04608,C00244,"P00073,P00571",26/11/2025,TKO
INV04609,C01756,"P00021,P00181,P00439",14/01/2024,CYB
INV04610,C00374,"P00021,P00181,P00439,P00328",15/07/2025,TKO
INV04611,C00869,"P00204,P00308,P00494",23/06/2024,ST
INV04612,C00221,"P00505,P00336,P00317,P00493,P00251",17/11/2025,TKO
INV04613,C00665,P00046,20/01/2024,TKO
INV04614,C01224,"P00392,P00518",04/11/2025,ST
INV04615,C00886,"P00021,P00181,P00439,P00239",14/06/2025,TKO
INV04616,C00256,"P00021,P00181,P00439,P00525,P00087",13/08/2024,TKO
INV04617,C01504,"P00411,P00058,P00021,P00538,P00517",10/01/2024,ST
INV04618,C01402,"P00126,P00416",04/08/2025,TKO
INV04619,C00175,"P00505,P00336,P00317",19/09/2024,TKO
INV04620,C00951,"P00505,P00336,P00317",09/12/2024,TKO
INV04621,C00633,"P00021,P00181,P00439",12/08/2024,TKO
INV04622,C01340,"P00469,P00495,P00468,P00314",25/04/2024,TKO
INV04623,C00919,"P00126,P00190,P00383",31/08/2025,TKO
INV04624,C00511,"P00505,P00336,P00317,P00234,P00424",30/01/2024,ST
INV04625,C01726,"P00248,P00094,P00179",05/05/2024,ST
INV04626,C01614,"P00081,P00250",19/12/2024,CYB
INV04627,C01688,"P00100,P00523",23/04/2024,MK
INV04628,C00602,"P00505,P00336,P00317,P00429,P00117",09/09/2025,TKO
INV04629,C01027,"P00505,P00336,P00317",29/07/2025,CYB
INV04630,C00321,"P00344,P00531",29/11/2025,TKO
INV04631,C00690,"P00519,P00053,P00278",12/12/2024,TKO
INV04632,C00428,"P00503,P00563,P00133,P00207,P00062",23/04/2024,MK
INV04633,C00557,"P00239,P00126,P00017,P00178",26/10/2024,ST
INV04634,C00391,"P00076,P00420",16/07/2024,TKO
INV04635,C01158,"P00505,P00336,P00317",22/04/2025,TKO
INV04636,C00831,"P00505,P00336,P00317,P00286,P00007",26/02/2024,MK
INV04637,C00568,"P00267,P00086,P00546,P00210,P00260",16/10/2024,TKO
INV04638,C01171,"P00407,P00474",30/04/2025,ST
INV04639,C01195,"P00505,P00336,P00317,P00373",12/03/2024,CYB
